contig	length	GC	phylum	class	order	family	genus	species	gff_info	cov_mean_sample_Sample118	cov_mean_sample_Sample120	cov_mean_sample_Sample127	cov_mean_sample_Sample134	cov_mean_sample_Sample177	cov_mean_sample_Sample215	cov_mean_sample_Sample230	cov_mean_sample_Sample234	cov_mean_sample_Sample244	cov_mean_sample_Sample261	cov_mean_sample_Sample263	cov_mean_sample_Sample290	cov_mean_sample_Sample302	cov_mean_sample_Sample321	cov_mean_sample_Sample330	cov_mean_sample_Sample343	percentage_covered_Sample118	percentage_covered_Sample120	percentage_covered_Sample127	percentage_covered_Sample134	percentage_covered_Sample177	percentage_covered_Sample215	percentage_covered_Sample230	percentage_covered_Sample234	percentage_covered_Sample244	percentage_covered_Sample261	percentage_covered_Sample263	percentage_covered_Sample290	percentage_covered_Sample302	percentage_covered_Sample321	percentage_covered_Sample330	percentage_covered_Sample343
contig-4079000000	116	58.6206896552	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	86.206900
contig-795000000	541	62.1072088725	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.441774	0.739372	1.293899	0	0	0	0.184843	0	0.554529	1.293899	0.739372	0.369686	0.184843	0	0	1.841033	90.573010	65.804100	75.046200	0.000000	0.000000	0.000000	18.484300	0.000000	52.310500	76.155300	58.595200	34.380800	18.484300	0.000000	0.000000	82.439900
contig-2076000000	245	64.8979591837	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.408163	0.816326	0.408163	0	0	0	0	0	0	0	0	0	0.816327	0	0	0.816327	40.816300	62.857100	40.816300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	56.734700	0.000000	0.000000	77.551000
contig-2798000000	277	37.9061371841	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.722022	0.361011	0.314079	0	0	0	0.361011	0	0	1.083033	1.083031	0.722022	1.083033	0	0	1.805055	38.989200	36.101100	31.407900	0.000000	0.000000	0.000000	36.101100	0.000000	0.000000	48.736500	67.509000	45.848400	72.924200	0.000000	0.000000	70.036100
contig-4581000000	102	42.1568627451	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1757000000	286	31.4685314685	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.349650	0	0	0	0	0	0	0	0.349650	0	0	3.101400	0	0.349650	1.048952	0	34.965000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.965000	0.000000	0.000000	96.503500	0.000000	34.965000	83.566400	0.000000
contig-1750000000	287	41.8118466899	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.696864	0	0.334495	0	2.090594	0	0.348432	1.045296	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	69.686400	0.000000	33.449500	0.000000	70.034800	0.000000	34.843200	73.170700	0.000000
contig-1263000000	381	60.6299212598	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.787401	1.049868	0.262467	0	0	0	0.254593	0	0.262467	1.574801	0.262467	1.049868	0.787401	0	0	1.296588	62.992100	73.753300	26.246700	0.000000	0.000000	0.000000	25.459300	0.000000	26.246700	81.627300	26.246700	59.842500	54.330700	0.000000	0.000000	86.614200
contig-2739000000	181	34.8066298343	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	1.104971	0	0	1.657458	0	0	1.088398	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	88.397800	0.000000	0.000000	91.712710	0.000000	0.000000	93.370170	0.000000
contig-91000000	2878	51.9457956915	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.980539	3.749131	2.984365	0	0	0	3.474288	0	4.511119	1.320361	0.312717	1.457263	4.583041	5.037876	2.258512	1.216121	81.514900	93.328700	94.753300	0.000000	0.000000	0.000000	95.343990	0.000000	97.046560	78.770000	28.561500	79.395400	95.170260	99.200834	87.317600	65.253600
contig-1874000000	271	70.479704797	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.107011	0	0.369004	0	0	0	0.369004	0	0.369004	0.738007	0.369004	1.107012	0.738008	0	0	2.158671	88.191900	0.000000	36.900400	0.000000	0.000000	0.000000	36.900400	0.000000	36.900400	67.158700	36.900400	56.826600	47.232500	0.000000	0.000000	80.811800
contig-1220000000	392	65.306122449	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.502551	1.020408	0.510204	0	0	0	0	0	0.510204	0.765306	0	0.510204	1.020408	0	0	1.530614	35.969400	77.040800	51.020400	0.000000	0.000000	0.000000	0.000000	0.000000	48.979600	49.744900	0.000000	28.061200	61.224500	0.000000	0.000000	72.449000
contig-825000000	527	34.9146110057	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.189753	0.379507	0.569260	0	0	0	0.189753	0	0.569260	1.138520	0.189753	0	0.948766	0	0.379507	2.060725	18.975300	37.950700	56.926000	0.000000	0.000000	0.000000	18.975300	0.000000	49.335900	63.377600	18.975300	0.000000	85.009500	0.000000	35.294100	87.476300
contig-2831000000	174	58.6206896552	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.574713	0	0	0	0	0	0	0	0	0	0	0.574713	0	0	0	0	57.471300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	57.471300	0.000000	0.000000	0.000000	0.000000
contig-1925000000	262	61.8320610687	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.763359	0	0	0	0	0	0	0	1.484734	0.381679	0.381679	0.763359	0	0.381679	2.290077	0.000000	76.335900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	72.137400	38.167900	38.167900	42.748100	0.000000	38.167900	53.816800
contig-4009000000	118	62.7118644068	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.754237	0.830508	0	0	0	0	0.745763	0.847458	0	0	0	0	0	2.406778	0.000000	0.000000	75.423700	83.050800	0.000000	0.000000	0.000000	0.000000	74.576300	84.745800	0.000000	0.000000	0.000000	0.000000	0.000000	98.305080
contig-396000000	867	42.5605536332	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.028835	0	0.576701	0	0	0	0	0.576701	1.153403	0.230681	0	1.833911	0	0.115340	1.384084	0	72.895000	0.000000	50.173000	0.000000	0.000000	0.000000	0.000000	48.096900	65.513300	23.068100	0.000000	92.156860	0.000000	11.534000	72.664400	0.000000
contig-3807000000	125	43.2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.800000	0	0	0	2.368000	0	0	1.568000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	80.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	80.000000	0.000000
contig-581000000	676	59.7633136095	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.887574	0.443787	1.035502	0	0	0	0.430473	0	0.578402	1.183432	1.162721	0	1.331361	0	0.147929	3.387571	80.917200	31.065100	77.218900	0.000000	0.000000	0.000000	43.047300	0.000000	32.840200	85.503000	71.449700	0.000000	69.970400	0.000000	14.792900	98.816570
contig-2137000000	244	66.393442623	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.819673	0.819672	0.819672	0	0	0	0.778689	0	0	2.049179	0	0.819672	0.815574	0	0.782787	2.819674	58.606600	44.262300	61.475400	0.000000	0.000000	0.000000	48.770500	0.000000	0.000000	78.688500	0.000000	51.229500	68.032800	0.000000	78.278700	93.852460
contig-3033000000	162	57.4074074074	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0.617284	0.617284	0	0	0	0.617284	0	0	1.851852	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	61.728400	61.728400	0.000000	0.000000	0.000000	61.728400	0.000000	0.000000	87.654300	0.000000
contig-66000000	15872	56.2184979839	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.524006	3.796309	2.966419	0	0	0	3.689519	0	4.024262	1.057082	0.421560	1.184097	3.928556	4.895603	3.162804	1.491807	78.351800	97.511340	91.872480	0.000000	0.000000	0.000000	94.398940	0.000000	97.731850	65.234400	33.726100	69.449300	97.555440	97.505040	93.485380	76.077400
contig-1291000000	460	63.2608695652	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.652174	0.434783	0	0	0	0	0.650000	0	0.217391	0.869566	0.217391	0.406522	1.063043	0	0	2.826084	47.826100	43.478300	0.000000	0.000000	0.000000	0.000000	59.347800	0.000000	21.739100	46.739100	21.739100	34.347800	70.434800	0.000000	0.000000	82.391300
contig-1369000000	357	54.0616246499	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.840336	0	0.280112	0	0	0	0.560224	0	0.280112	1.400562	0	0.560224	0.560225	0	0	1.932773	58.823500	0.000000	28.011200	0.000000	0.000000	0.000000	56.022400	0.000000	28.011200	72.549000	0.000000	55.742300	38.375300	0.000000	0.000000	95.238100
contig-3614000000	147	51.7006802721	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0.612245	0.680272	0	0	0.653061	0	0	1.979592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	61.224500	68.027200	0.000000	0.000000	65.306100	0.000000	0.000000	97.278910
contig-1764000000	285	43.8596491228	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.350877	0	1.052631	0	0	0	0.350877	0	0.350877	1.403509	0	0.350877	1.052631	0	0.701754	2.066666	35.087700	0.000000	53.684200	0.000000	0.000000	0.000000	35.087700	0.000000	35.087700	71.929800	0.000000	35.087700	51.578900	0.000000	49.122800	79.649100
contig-799000000	579	59.2400690846	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.544041	0.863557	1.036269	0	0	0	0	0	0.345423	1.899827	0.345423	0.172712	1.208981	0	0.172712	2.411055	63.730600	44.905000	67.530200	0.000000	0.000000	0.000000	0.000000	0.000000	34.542300	88.255600	34.542300	17.271200	77.720200	0.000000	17.271200	81.174400
contig-2539000000	196	63.2653061224	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.040818	0.510204	0	0	0	0	0	0	0	1.020409	0	0	0	0	0	1.020408	69.898000	51.020400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	83.163300	0.000000	0.000000	0.000000	0.000000	0.000000	66.326500
contig-4258000000	110	61.8181818182	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	90.909090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-4024000000	117	59.8290598291	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0.786325	0	0	0	0	0	0	0.854701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.632500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.470100
contig-1691000000	322	55.5900621118	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.242235	0.310559	0	0	0	0	0	0	0	2.450310	0	0	0.891304	0	0.310559	2.785711	59.316800	31.055900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	86.956500	0.000000	0.000000	84.161500	0.000000	31.055900	95.341620
contig-4759000000	100	29.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.000000	0	0	0	0	0	0	0	1.000000	0	0	0	0	0	0	0	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-3358000000	170	59.4117647059	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.176470	1.176470	0.523529	0	0	0	0.588235	0	0	1.694117	0	0	0	0	0	1.164706	85.294100	75.294100	52.352900	0.000000	0.000000	0.000000	58.823500	0.000000	0.000000	98.823530	0.000000	0.000000	0.000000	0.000000	0.000000	62.941200
contig-733000000	579	59.2400690846	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.381692	0.690846	0.692573	0	0	0	0.690846	0	0.345423	1.554404	0.504318	0.172712	0.690847	0	0.172712	1.899826	72.193400	48.186500	63.039700	0.000000	0.000000	0.000000	59.240100	0.000000	34.542300	76.856600	45.423100	17.271200	42.314300	0.000000	17.271200	83.765100
contig-1547000000	322	59.6273291925	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.552794	0	0.621119	0	0	0	0.922360	0	0.304348	0.931677	0.621117	0.310559	0.310559	0	0.621118	2.173913	88.509300	0.000000	40.683200	0.000000	0.000000	0.000000	68.944100	0.000000	30.434800	44.099400	47.205000	31.055900	31.055900	0.000000	55.279500	73.913000
contig-399000000	863	57.8215527231	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.042874	0.463499	1.158748	0	0	0	0.231750	0	0.449594	1.726535	0.695249	0.347625	1.158749	0	0.463500	1.969874	69.061400	38.818100	73.117000	0.000000	0.000000	0.000000	23.175000	0.000000	44.959400	86.790300	52.027800	34.762500	73.117000	0.000000	37.311700	74.855200
contig-1642000000	311	59.4855305466	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.964632	0.321543	0.964629	0	0	0	0	0	0	0.321543	0.643087	0	0.643087	0	0	1.588422	51.125400	32.154300	53.054700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.154300	40.514500	0.000000	63.987100	0.000000	0.000000	71.061100
contig-1585000000	458	57.2052401747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.655022	1.091704	0.847161	0	0	0	0	0	0.421397	1.065502	0.218341	0.655022	1.528384	0	0	2.174672	56.550200	75.545900	72.270700	0.000000	0.000000	0.000000	0.000000	0.000000	42.139700	88.864600	21.834100	44.104800	74.235800	0.000000	0.000000	87.117900
contig-2374000000	212	42.9245283019	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.471698	0	0	0	0	0	0	0	0	1.844341	0.471698	0	0	0	0.943395	1.415093	47.169800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	91.037740	47.169800	0.000000	0.000000	0.000000	80.660400	50.943400
contig-146000000	1642	69.3057247259	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.157126	1.394031	0.548112	0	0	0	0.426309	0	0.060901	2.801464	0.118758	0.243606	0.669915	0	0.121803	2.611448	62.911100	75.091400	47.868500	0.000000	0.000000	0.000000	37.941500	0.000000	6.090100	93.605360	11.875800	22.655300	50.791700	0.000000	12.180300	95.676000
contig-4684000000	100	49.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	1.890000	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-576000000	676	55.6213017751	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.739644	0.739647	0.295858	0	0	0	0.147929	0	0.147929	1.479290	0	0.281065	0.591716	0	0.295858	3.106509	65.680500	33.136100	29.585800	0.000000	0.000000	0.000000	14.792900	0.000000	14.792900	89.940800	0.000000	28.106500	41.716000	0.000000	29.585800	93.047340
contig-1975000000	257	69.6498054475	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.389105	0	0.778210	0	0	0	0.778209	0	0	0.778210	1.167315	0	1.167314	0	0	1.163423	38.910500	0.000000	61.478600	0.000000	0.000000	0.000000	67.315200	0.000000	0.000000	40.466900	58.754900	0.000000	71.595300	0.000000	0.000000	73.151800
contig-1347000000	460	59.1304347826	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.652175	0.652174	0.869566	0	0	0	0.434782	0	0.217391	2.589132	0.189130	0.434783	0.869565	0	0.652175	1.956520	54.347800	45.434800	66.087000	0.000000	0.000000	0.000000	37.608700	0.000000	21.739100	89.565200	18.913000	43.478300	84.130400	0.000000	42.608700	74.130400
contig-4625000000	101	67.3267326733	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.960396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	96.039600
contig-306000000	1027	65.2385589094	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.486855	0.672834	0.770204	0	0	0	0.578384	0	0.292113	1.947421	0.486855	0.194742	0.485881	0	0.973710	2.239535	39.435200	47.127600	58.227800	0.000000	0.000000	0.000000	53.164600	0.000000	29.211300	88.023400	37.195700	19.474200	39.337900	0.000000	56.280400	90.944500
contig-3563000000	136	45.5882352941	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.735294	0	0	0	0	0	0	0	0	0	0	0.735294	0	0.735294	0.676471	0	73.529400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	73.529400	0.000000	73.529400	67.647100	0.000000
contig-619000000	647	63.0602782071	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.081917	0.309119	1.081917	0	0	0	0.618238	0	0.309119	1.236476	0.309118	0.772796	0.772797	0	0.309119	2.009274	76.197800	30.911900	61.978400	0.000000	0.000000	0.000000	45.131400	0.000000	30.911900	77.588900	20.401900	51.468300	40.185500	0.000000	30.911900	75.270500
contig-498000000	739	56.1569688769	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.813261	0.529093	0	0	0	0	0.541272	0	0.405954	1.759135	0.270636	0.405954	0.676591	0	0.270636	1.894452	51.150200	46.008100	0.000000	0.000000	0.000000	0.000000	38.430300	0.000000	40.595400	87.144800	25.439800	37.077100	53.991900	0.000000	27.063600	79.025700
contig-1854000000	274	64.2335766423	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.364964	0.729927	0.729927	0	0	0	0.364964	0	0.364964	0	0	0	0.350365	0	0.722628	2.189780	36.496400	43.795600	58.759100	0.000000	0.000000	0.000000	36.496400	0.000000	36.496400	0.000000	0.000000	0.000000	35.036500	0.000000	72.262800	91.970800
contig-3172000000	153	35.2941176471	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.653595	0	0	0	0	0	0	1.307189	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65.359500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.967300	0.000000
contig-4071000000	116	35.3448275862	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.862069	0	0	0	0	0	0.862069	0	0	0	0	0	0.862069	0	0.000000	0.000000	86.206900	0.000000	0.000000	0.000000	0.000000	0.000000	86.206900	0.000000	0.000000	0.000000	0.000000	0.000000	86.206900	0.000000
contig-1641000000	307	56.3517915309	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.977199	0.325733	0.977200	0	0	0	0.967427	0	0.651466	1.618892	0	0	0.325733	0	0	1.628664	74.918600	32.573300	59.934900	0.000000	0.000000	0.000000	78.175900	0.000000	65.146600	72.638400	0.000000	0.000000	32.573300	0.000000	0.000000	79.478800
contig-2908000000	170	61.1764705882	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.582353	0	0	0	0	0	0	0.588235	0.588235	0	0	0.588235	0	0.588235	0	0.000000	58.235300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	58.823500	58.823500	0.000000	0.000000	58.823500	0.000000	58.823500	0.000000
contig-2077000000	263	57.4144486692	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.486691	0.380228	0.380228	0	0	0	0.380228	0	0	1.140684	0	0.380228	0.380228	0	0	1.901142	80.608400	38.022800	38.022800	0.000000	0.000000	0.000000	38.022800	0.000000	0.000000	49.809900	0.000000	38.022800	38.022800	0.000000	0.000000	92.775670
contig-1676000000	338	42.3076923077	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.295858	0	0.295858	0.278107	0	0	0	1.455622	0.295858	0.295858	0	2.636094	0	0	1.479291	0.295858	29.585800	0.000000	29.585800	27.810700	0.000000	0.000000	0.000000	83.432000	29.585800	29.585800	0.000000	88.461500	0.000000	0.000000	64.497000	29.585800
contig-2790000000	177	42.3728813559	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0.536723	0	0	0	2.259888	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	53.672300	0.000000	0.000000	0.000000	88.135600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-3180000000	173	43.9306358382	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	1.156070	0	0	0	0.578035	0	0	1.156069	0	0	0.578035	0	0	1.606937	0.000000	0.000000	75.722500	0.000000	0.000000	0.000000	57.803500	0.000000	0.000000	90.173410	0.000000	0.000000	57.803500	0.000000	0.000000	56.069400
contig-1924000000	262	48.8549618321	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.381679	0	0	0	0	1.145037	0	0	0.763359	0	0	0.381679	0	0	1.908398	0.000000	38.167900	0.000000	0.000000	0.000000	0.000000	65.267200	0.000000	0.000000	76.335900	0.000000	0.000000	38.167900	0.000000	0.000000	79.007600
contig-2008000000	252	61.1111111111	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0.396825	0	0	1.587303	0	0	0.396825	0	0.396825	1.587301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.682500	0.000000	0.000000	47.222200	0.000000	0.000000	39.682500	0.000000	39.682500	82.142900
contig-3675000000	131	42.7480916031	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	1.526718	0	0	0.763359	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	81.679400	0.000000	0.000000	76.335900	0.000000
contig-1308000000	370	61.0810810811	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.270270	0.810811	0.540541	0	0	0	0.270270	0	0.270270	0.810810	0.270270	1.351351	1.621620	0	0.540541	1.621621	27.027000	62.702700	54.054100	0.000000	0.000000	0.000000	27.027000	0.000000	27.027000	36.216200	27.027000	98.918920	68.648600	0.000000	54.054100	64.054100
contig-3084000000	158	54.4303797468	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.594937	0	0	0	0	0	0	1.265823	0	0	0.632911	0	0	0.632911	0.000000	0.000000	59.493700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	67.088600	0.000000	0.000000	63.291100	0.000000	0.000000	63.291100
contig-2102000000	242	50.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.413223	0	0	0	0.413223	0.826446	0	0	0	1.239669	0	0	2.066117	0	0.000000	0.000000	41.322300	0.000000	0.000000	0.000000	41.322300	62.396700	0.000000	0.000000	0.000000	59.917400	0.000000	0.000000	97.520660	0.000000
contig-690000000	608	57.4013157895	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.493421	0.164474	0.493421	0	0	0	0	0	0.328947	1.480264	0.164474	0.328947	1.151317	0	0	3.111841	43.421100	16.447400	24.177600	0.000000	0.000000	0.000000	0.000000	0.000000	29.769700	72.697400	16.447400	27.302600	82.565800	0.000000	0.000000	91.447370
contig-653000000	678	57.5221238938	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.284661	0.147493	0.870207	0	0	0	0.147493	0	0	3.089975	0.442478	0.147493	0.147493	0	0.589971	2.359881	28.466100	14.749300	54.277300	0.000000	0.000000	0.000000	14.749300	0.000000	0.000000	90.855460	40.855500	14.749300	14.749300	0.000000	51.917400	94.985250
contig-1541000000	361	58.1717451524	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.108034	0.277008	0	0	0	0	0	0	0	1.096954	0.277008	0.277008	0.545706	0	0.277008	1.650969	50.692500	27.700800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.157900	27.700800	27.700800	37.396100	0.000000	27.700800	84.210500
contig-1717000000	293	61.0921501706	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.023891	0.682595	0.662116	0	0	0	0	0	0.341297	1.310579	1.023890	0	0.341297	0	0	2.689423	46.757700	52.901000	66.211600	0.000000	0.000000	0.000000	0.000000	0.000000	34.129700	91.126280	82.935200	0.000000	34.129700	0.000000	0.000000	85.324200
contig-368000000	907	45.7552370452	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.975744	0	0.220507	0	0	0	0	0.771774	0.441015	0.330760	0	2.971333	0	0.220507	1.540243	0	58.544700	0.000000	22.050700	0.000000	0.000000	0.000000	0.000000	55.016500	40.022100	28.004400	0.000000	97.243660	0.000000	15.766300	91.730980	0.000000
contig-2520000000	197	44.1624365482	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.507614	0	0	0	0	1.000000	0.507614	0	0	0.461929	0	0	1.522842	0	0.000000	0.000000	50.761400	0.000000	0.000000	0.000000	0.000000	79.187800	50.761400	0.000000	0.000000	46.192900	0.000000	0.000000	75.126900	0.000000
contig-3744000000	128	59.375	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	1.562499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	89.843800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-2097000000	247	65.991902834	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.214576	0.404858	0	0	0	0	0	0	0	1.214574	0	0.404858	0.404858	0	0.404858	0.404858	80.566800	40.485800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	94.736840	0.000000	40.485800	40.485800	0.000000	40.485800	40.485800
contig-1879000000	269	44.2379182156	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.115242	0	0	0	0	0	0	0.371747	0.342007	0.371747	0	2.602231	0	0.371747	0.743495	0	76.951700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.174700	34.200700	37.174700	0.000000	90.334570	0.000000	37.174700	50.929400	0.000000
contig-1847000000	275	53.4545454545	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.727273	0.727273	0	0	0	0	0.363636	0	0	1.818182	0.320000	0	1.050908	0	0.669090	0.727273	72.727300	61.818200	0.000000	0.000000	0.000000	0.000000	36.363600	0.000000	0.000000	65.090900	32.000000	0.000000	71.636400	0.000000	51.636400	44.000000
contig-673000000	714	38.5154061625	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.280112	0	0.140056	0.700280	0	0	0.420168	1.680673	0.560225	0.140056	0	2.100840	0	0	2.511205	0.840336	28.011200	0.000000	14.005600	59.803900	0.000000	0.000000	42.016800	68.487400	44.117600	14.005600	0.000000	89.916000	0.000000	0.000000	98.739500	48.739500
contig-3096000000	177	67.2316384181	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.096046	1.129943	0.564972	0	0	0	1.112995	0	0	2.672317	1.129944	0	0	0	0	0.564972	59.322000	77.966100	56.497200	0.000000	0.000000	0.000000	64.406800	0.000000	0.000000	100.000000	96.610170	0.000000	0.000000	0.000000	0.000000	56.497200
